,SYS,SID,RAW.SCR,Z.SCR,N,Unnamed: 5,DOC
8708,ariel197197.1373,7,98.0,0.978930443127518,1,,rte.en.ie.5371
8709,ariel197197.1373,10,99.0,1.02426179034343,1,,rte.en.ie.5371
8713,ariel197197.1373,12,96.0,0.805178579984142,2,,rte.en.ie.5307
8714,ariel197197.1373,14,99.0,0.941172621631865,2,,rte.en.ie.5307
8715,ariel197197.1373,15,99.5,0.963838295239815,2,,rte.en.ie.5307
8716,ariel197197.1373,17,99.0,0.941172621631865,2,,rte.en.ie.5307
8717,ariel197197.1373,4,97.0,0.63970774291498,2,,allafrica.15224
8718,ariel197197.1373,7,99.0,0.797855516194332,1,,allafrica.15224
8719,ariel197197.1373,10,98.0,0.718781629554656,1,,allafrica.15224
8720,ariel197197.1373,11,98.0,0.718781629554656,1,,allafrica.15224
8721,ariel197197.1373,12,97.0,0.63970774291498,1,,allafrica.15224
8722,ariel197197.1373,1,98.0,0.626170996516144,1,,rte.en.ie.5293
8723,ariel197197.1373,2,99.0,0.701841207575497,1,,rte.en.ie.5293
8724,ariel197197.1373,5,97.0,0.550500785456791,1,,rte.en.ie.5293
8727,ariel197197.1373,9,98.0,1.20823991378563,1,,news.com.au.759149
8728,ariel197197.1373,12,99.0,1.25778840317606,1,,news.com.au.759149
8731,ariel197197.1373,16,97.0,1.1586914243952,1,,news.com.au.759149
8732,ariel197197.1373,17,98.0,1.20823991378563,1,,news.com.au.759149
8733,ariel197197.1373,18,99.0,1.25778840317606,1,,news.com.au.759149
8742,ariel197197.1373,12,99.0,1.32357929880579,1,,rte.en.ie.5281
8788,ariel197197.1373,14,99.0,1.00595878655285,2,,news.com.au.759058
8789,ariel197197.1373,16,98.5,0.991283506475128,2,,news.com.au.759058
8843,ariel197197.1373,3,96.0,0.97654318953551,2,,thesun.co.uk.27296
8846,ariel197197.1373,9,96.0,0.998590121425709,2,,thesun.co.uk.27296
8849,ariel197197.1373,14,95.5,0.978207124921394,2,,thesun.co.uk.27296
8853,ariel197197.1373,1,96.5,1.01145442572222,2,,stv.tv.21635
8860,ariel197197.1373,4,98.0,0.895841274415956,2,,rte.en.ie.5307
8862,ariel197197.1373,0,97.5,1.05872171225601,2,,stv.tv.21635
8869,ariel197197.1373,5,95.0,1.04776964960074,1,,brisbanetimes.com.au.225974
8878,ariel197197.1373,14,99.0,0.878073128619377,1,,express.co.uk.11013
8885,ariel197197.1373,2,99.0,0.864819001963142,1,,allafrica.15310
8887,ariel197197.1373,14,96.0,0.670250519045007,1,,cnn.385761
8893,ariel197197.1373,4,96.0,0.53065207486191,1,,seattletimes.7024
8894,ariel197197.1373,3,99.0,0.715119771801161,2,,news.com.au.759047
8897,ariel197197.1373,4,99.0,0.778820371027026,1,,latimes.431897
8899,ariel197197.1373,2,96.5,0.948994444734928,2,,kazakhtv-en.603
8900,ariel197197.1373,3,95.0,0.902030021537884,1,,kazakhtv-en.603
8901,ariel197197.1373,6,96.0,1.57028920897256,1,,seattletimes.7019
8906,ariel197197.1373,1,99.0,0.807832396824578,1,,rte.en.ie.5312
8907,ariel197197.1373,1,99.0,0.654865958242455,1,,en.ndtv.com.13121
8908,ariel197197.1373,13,98.0,0.79547247496187,1,,cnn.385761
8909,ariel197197.1373,15,99.0,0.858083452920301,1,,cnn.385761
8910,ariel197197.1373,16,97.0,0.732861497003439,1,,cnn.385761
8911,ariel197197.1373,13,99.0,0.778820371027026,1,,voa-zimbabwe.640
8913,ariel197197.1373,6,96.0,0.618128410017323,1,,latimes.431897
8914,ariel197197.1373,9,99.0,0.778820371027026,2,,latimes.431897
8915,ariel197197.1373,6,99.0,0.715119771801161,1,,news.com.au.759047
8916,ariel197197.1373,10,97.5,0.622885923331536,2,,news.com.au.759047
8919,ariel197197.1373,3,95.0,0.674343864438547,1,,upi.205690
8920,ariel197197.1373,7,96.0,0.618128410017323,2,,voa-zimbabwe.640
8922,ariel197197.1373,11,97.0,0.671692397020557,1,,thelocal.77710
8924,ariel197197.1373,2,98.0,2.05740591770376,1,,en.ndtv.com.13141
8928,ariel197197.1373,14,96.0,0.53065207486191,1,,seattletimes.7024
8931,ariel197197.1373,5,95.5,0.499907458705369,2,,news.com.au.759047
8939,ariel197197.1373,9,95.0,0.486356675569816,1,,cnbc.com.33996
8942,ariel197197.1373,9,96.0,0.93333963700258,1,,kazakhtv-en.603
8948,ariel197197.1373,8,99.0,0.858083452920301,1,,cnn.385761
8949,ariel197197.1373,3,99.0,0.778820371027026,1,,voa-zimbabwe.640
8950,ariel197197.1373,12,99.0,0.778820371027026,2,,voa-zimbabwe.640
8953,ariel197197.1373,9,95.0,1.95600592175976,1,,en.ndtv.com.13141
8955,ariel197197.1373,6,99.0,0.878073128619377,1,,upi.205690
8958,ariel197197.1373,7,96.0,0.64144055401828,1,,rte.en.ie.5312
8960,ariel197197.1373,3,96.0,0.670250519045007,1,,cnn.385761
8963,ariel197197.1373,18,97.0,0.803635110458139,1,,huffingtonpost.com.19357
8964,ariel197197.1373,11,98.0,0.862145129421236,1,,huffingtonpost.com.19357
8976,ariel197197.1373,23,99.0,0.858083452920301,1,,cnn.385761
8977,ariel197197.1373,8,95.0,0.564564423014089,1,,voa-zimbabwe.640
8980,ariel197197.1373,3,99.0,0.715119771801161,1,,rte.en.ie.5291
8981,ariel197197.1373,1,96.0,0.53065207486191,1,,seattletimes.7024
8983,ariel197197.1373,13,97.0,0.592141307174994,1,,seattletimes.7024
8984,ariel197197.1373,15,97.0,0.592141307174994,1,,seattletimes.7024
8985,ariel197197.1373,0,99.0,0.733551936342277,1,,cnbc.com.33996
8986,ariel197197.1373,14,99.0,0.74505207280762,1,,en.ndtv.com.13155
8987,ariel197197.1373,6,100.0,0.920694430878732,1,,cnn.385761
8992,ariel197197.1373,7,98.0,1.18619201774433,1,,reuters.276672
8993,ariel197197.1373,6,100.0,1.05857809886136,1,,kazakhtv-en.603
8994,ariel197197.1373,8,99.0,1.02726848339667,1,,kazakhtv-en.603
9005,ariel197197.1373,5,100.0,0.714507666643407,1,,en.ndtv.com.13121
9006,ariel197197.1373,0,95.0,0.607639541086576,1,,cnn.385761
9011,ariel197197.1373,12,96.0,0.53065207486191,1,,news.com.au.759047
9013,ariel197197.1373,5,95.0,0.564564423014089,1,,voa-zimbabwe.640
9014,ariel197197.1373,3,96.0,0.725276180483755,1,,express.co.uk.11013
9018,ariel197197.1373,6,95.0,0.486356675569816,1,,cnbc.com.33996
9022,ariel197197.1373,8,99.0,0.807832396824578,1,,rte.en.ie.5312
9026,ariel197197.1373,9,99.0,0.715119771801161,1,,seattletimes.7024
9027,ariel197197.1373,7,99.0,0.715119771801161,1,,news.com.au.759047
9029,ariel197197.1373,5,97.5,0.801674654551566,2,,upi.205690
9032,ariel197197.1373,1,99.0,0.878073128619377,2,,upi.205690
9033,ariel197197.1373,10,99.0,0.878073128619377,2,,upi.205690
9037,ariel197197.1373,13,96.0,0.745125091495042,1,,huffingtonpost.com.19357
9039,ariel197197.1373,4,99.0,1.02726848339667,1,,kazakhtv-en.603
9047,ariel197197.1373,22,98.0,0.79547247496187,1,,cnn.385761
9049,ariel197197.1373,3,97.0,0.671692397020557,1,,latimes.431897
9050,ariel197197.1373,10,99.0,0.778820371027026,1,,latimes.431897
9052,ariel197197.1373,12,100.0,0.776609004114244,1,,seattletimes.7024
9053,ariel197197.1373,15,96.0,0.583377120299638,1,,en.ndtv.com.13155
9055,ariel197197.1373,18,95.0,0.529485469463643,1,,en.ndtv.com.13155
9056,ariel197197.1373,19,95.0,0.529485469463643,1,,en.ndtv.com.13155
9057,ariel197197.1373,1,97.0,0.803635110458139,1,,huffingtonpost.com.19357
9059,ariel197197.1373,10,96.0,0.745125091495042,1,,huffingtonpost.com.19357
9063,ariel197197.1373,7,100.0,1.05857809886136,1,,kazakhtv-en.603
9072,ariel197197.1373,12,99.0,0.807832396824578,1,,rte.en.ie.5312
9077,ariel197197.1373,13,95.0,0.529485469463643,1,,en.ndtv.com.13155
9082,ariel197197.1373,22,99.0,1.32191495976517,1,,allafrica.15239
9094,ariel197197.1373,3,98.0,0.595224249841502,1,,en.ndtv.com.13121
9095,ariel197197.1373,1,98.0,0.79547247496187,1,,cnn.385761
9100,ariel197197.1373,1,97.0,0.609954305956047,1,,cnbc.com.33996
9105,ariel197197.1373,6,96.0,0.725276180483755,1,,express.co.uk.11013
9106,ariel197197.1373,9,99.0,0.878073128619377,1,,express.co.uk.11013
9109,ariel197197.1373,15,98.0,0.862145129421236,1,,huffingtonpost.com.19357
9110,ariel197197.1373,22,99.0,0.920655148384333,1,,huffingtonpost.com.19357
9115,ariel197197.1373,23,95.0,1.16041038312923,1,,allafrica.15239
9116,ariel197197.1373,6,95.0,1.89660955820599,1,,en.ndtv.com.13004
9127,ariel197197.1373,10,95.0,0.58597660641618,1,,rte.en.ie.5312
9128,ariel197197.1373,4,96.0,0.475940833039598,1,,en.ndtv.com.13121
9129,ariel197197.1373,8,99.0,0.778820371027026,1,,latimes.431897
9130,ariel197197.1373,2,97.5,0.698474390522174,2,,voa-zimbabwe.640
9132,ariel197197.1373,3,100.0,0.776609004114244,1,,seattletimes.7024
9133,ariel197197.1373,6,96.0,0.53065207486191,1,,seattletimes.7024
9136,ariel197197.1373,5,99.0,0.733551936342277,1,,cnbc.com.33996
9137,ariel197197.1373,8,97.0,0.609954305956047,1,,cnbc.com.33996
9141,ariel197197.1373,6,99.0,0.920655148384333,1,,huffingtonpost.com.19357
9142,ariel197197.1373,19,96.0,0.745125091495042,1,,huffingtonpost.com.19357
9143,ariel197197.1373,24,96.0,0.745125091495042,1,,huffingtonpost.com.19357
9148,ariel197197.1373,17,96.0,1.20078652728822,1,,allafrica.15239
9155,ariel197197.1373,4,99.0,0.858083452920301,1,,cnn.385761
9157,ariel197197.1373,20,98.0,0.79547247496187,1,,cnn.385761
9158,ariel197197.1373,9,97.0,0.671692397020557,2,,voa-zimbabwe.640
9161,ariel197197.1373,7,98.0,0.653630539488077,1,,seattletimes.7024
9162,ariel197197.1373,2,98.0,0.653630539488077,2,,news.com.au.759047
9163,ariel197197.1373,4,98.0,0.671753121149162,1,,cnbc.com.33996
9165,ariel197197.1373,0,99.0,0.878073128619377,1,,upi.205690
9166,ariel197197.1373,8,95.0,0.674343864438547,1,,upi.205690
9172,ariel197197.1373,23,96.0,1.22753108312625,1,,gateway-zh.135
9175,ariel197197.1373,15,99.0,0.878073128619377,1,,express.co.uk.11013
9177,ariel197197.1373,9,99.0,0.715119771801161,1,,news.com.au.759047
9179,ariel197197.1373,0,95.0,0.564564423014089,1,,thelocal.77710
9181,ariel197197.1373,1,99.5,0.805602364528643,2,,voa-zimbabwe.640
9193,ariel197197.1373,21,100.0,1.36229110392416,1,,allafrica.15239
9200,ariel197197.1373,8,96.0,0.745125091495042,1,,huffingtonpost.com.19357
9202,ariel197197.1373,7,99.0,0.858083452920301,1,,cnn.385761
9203,ariel197197.1373,12,96.0,0.670250519045007,1,,cnn.385761
9205,ariel197197.1373,5,100.0,0.83238435803026,1,,latimes.431897
9206,ariel197197.1373,4,99.0,0.778820371027026,1,,thelocal.77710
9208,ariel197197.1373,7,98.0,0.671753121149162,1,,cnbc.com.33996
9209,ariel197197.1373,3,96.0,0.548155490762931,1,,cnbc.com.33996
9211,ariel197197.1373,2,96.0,0.53065207486191,1,,seattletimes.7024
9212,ariel197197.1373,7,99.0,0.778820371027026,1,,thelocal.77710
9216,ariel197197.1373,6,100.0,0.863296344426677,1,,rte.en.ie.5312
9225,ariel197197.1373,20,98.0,1.28153881560619,1,,allafrica.15239
9228,ariel197197.1373,25,98.0,0.862145129421236,1,,huffingtonpost.com.19357
9229,ariel197197.1373,5,99.0,0.920655148384333,1,,huffingtonpost.com.19357
9230,ariel197197.1373,2,99.0,0.878073128619377,1,,upi.205690
9231,ariel197197.1373,13,97.0,0.776208496528962,1,,express.co.uk.11013
9239,ariel197197.1373,5,98.0,2.02271391712926,1,,en.ndtv.com.13004
9246,ariel197197.1373,18,99.0,0.858083452920301,1,,cnn.385761
9265,ariel197197.1373,0,99.0,0.715119771801161,1,,rte.en.ie.5291
9287,ariel197197.1373,12,99.0,1.01885884911327,1,,rte.en.ie.5332
9293,ariel197197.1373,13,95.0,0.873980235659553,1,,rte.en.ie.5332
9294,ariel197197.1373,13,99.0,1.71136846883814,1,,allafrica.15229
9300,ariel197197.1373,14,96.0,0.910199889022982,1,,rte.en.ie.5332
9305,ariel197197.1373,15,96.0,0.910199889022982,1,,rte.en.ie.5332
9310,ariel197197.1373,16,97.0,0.946419542386411,1,,rte.en.ie.5332
9314,ariel197197.1373,17,95.0,1.58491656387181,1,,allafrica.15229
9315,ariel197197.1373,17,99.0,1.01885884911327,1,,rte.en.ie.5332
9317,ariel197197.1373,18,100.0,1.0550785024767,1,,rte.en.ie.5332
9321,ariel197197.1373,18,98.0,1.67975549259656,1,,allafrica.15229
9324,ariel197197.1373,19,99.0,1.01885884911327,1,,rte.en.ie.5332
9327,ariel197197.1373,20,99.0,1.01885884911327,1,,rte.en.ie.5332
9330,ariel197197.1373,21,96.0,0.910199889022982,1,,rte.en.ie.5332
9332,ariel197197.1373,22,99.0,1.01885884911327,1,,rte.en.ie.5332
9333,ariel197197.1373,22,99.0,1.71136846883814,1,,allafrica.15229
9334,ariel197197.1373,23,99.0,1.01885884911327,1,,rte.en.ie.5332
9336,ariel197197.1373,24,96.0,0.910199889022982,1,,rte.en.ie.5332
9338,ariel197197.1373,25,99.0,1.01885884911327,1,,rte.en.ie.5332
9345,ariel197197.1373,2,95.0,1.89660955820599,1,,en.ndtv.com.13004
9346,ariel197197.1373,2,98.0,0.982639195749841,1,,rte.en.ie.5332
9355,ariel197197.1373,3,98.0,0.982639195749841,1,,rte.en.ie.5332
9356,ariel197197.1373,3,98.0,2.02271391712926,1,,en.ndtv.com.13004
9365,ariel197197.1373,4,99.0,1.01885884911327,1,,rte.en.ie.5332
9375,ariel197197.1373,5,99.0,1.01885884911327,1,,rte.en.ie.5332
9383,ariel197197.1373,6,96.0,1.26482230603706,1,,guardian.260797
9384,ariel197197.1373,6,99.0,1.01885884911327,1,,rte.en.ie.5332
9393,ariel197197.1373,7,95.0,1.89660955820599,1,,en.ndtv.com.13004
9394,ariel197197.1373,7,95.0,0.873980235659553,1,,rte.en.ie.5332
9413,ariel197197.1373,9,96.0,0.670250519045007,1,,cnn.385761
9417,DiDi_NLP.1455,4,97.5,0.712048450026392,2,,standard.co.uk.14514
9422,DiDi_NLP.1455,23,97.0,0.593060143578906,2,,news.com.au.759106
9424,DiDi_NLP.1455,15,96.0,0.914746288866566,3,,cnbc.com.33934
9447,DiDi_NLP.1455,9,96.6666666666667,0.63113690325302,3,,en.ndtv.com.12992
9448,DiDi_NLP.1455,23,99.0,0.83057272779622,3,,en.ndtv.com.12992
9450,DiDi_NLP.1455,5,98.5,0.731875183621713,2,,allafrica.15323
9451,DiDi_NLP.1455,11,97.0,0.488736014080014,2,,voa-zimbabwe.640
9478,DiDi_NLP.1455,11,99.3333333333333,0.854209399998595,3,,en.ndtv.com.12992
9480,DiDi_NLP.1455,7,97.0,0.522246215398654,2,,voa-zimbabwe.640
9517,DiDi_NLP.1455,11,95.25,0.557386927959651,4,,standard.co.uk.14514
9518,DiDi_NLP.1455,3,97.0,0.705657615980317,5,,en.ndtv.com.12992
9519,DiDi_NLP.1455,4,97.3333333333333,0.68811856740822,3,,en.ndtv.com.12992
9520,DiDi_NLP.1455,8,99.3333333333333,0.849060710330253,3,,en.ndtv.com.12992
9521,DiDi_NLP.1455,0,99.0,0.784727870393331,2,,news.com.au.759106
9553,DiDi_NLP.1455,0,99.0,0.784727870393331,2,,allafrica.15323
9561,DiDi_NLP.1455,25,95.6666666666667,0.580527115526145,3,,en.ndtv.com.12992
9604,DiDi_NLP.1455,18,95.6666666666667,0.54566440702022,3,,en.ndtv.com.12992
9606,DiDi_NLP.1455,15,95.5,0.473988123808142,2,,news.com.au.759106
9612,DiDi_NLP.1455,21,98.0,0.879494012857795,2,,rte.en.ie.5281
9633,DiDi_NLP.1455,15,99.0,0.83057272779622,3,,en.ndtv.com.12992
9666,DiDi_NLP.1455,12,97.5,0.557129676731034,2,,voa-zimbabwe.640
9667,DiDi_NLP.1455,13,98.0,0.569673003850989,2,,voa-zimbabwe.640
9669,DiDi_NLP.1455,7,96.5,0.807725978627311,2,,rte.en.ie.5281
9690,DiDi_NLP.1455,2,96.3333333333333,0.60264607117542,3,,en.ndtv.com.12992
9691,DiDi_NLP.1455,3,99.5,0.817837536892904,2,,allafrica.15323
9719,DiDi_NLP.1455,6,97.0,0.659102531191008,2,,standard.co.uk.14514
9745,DiDi_NLP.1455,9,96.5,0.614516123624874,4,,standard.co.uk.14514
9747,DiDi_NLP.1455,25,95.5,0.454245103536098,2,,news.com.au.759106
9769,DiDi_NLP.1455,8,95.0,1.08110824282883,3,,upi.205690
9776,DiDi_NLP.1455,24,97.0,0.709347453255336,3,,en.ndtv.com.12992
9781,DiDi_NLP.1455,12,97.0,0.83164865670414,2,,rte.en.ie.5281
9804,DiDi_NLP.1455,1,98.3333333333333,0.773591063641019,3,,en.ndtv.com.12992
9806,DiDi_NLP.1455,28,99.3333333333333,0.85906355987382,3,,en.ndtv.com.12992
9810,DiDi_NLP.1455,26,95.0,0.421135437036525,2,,news.com.au.759106
9811,DiDi_NLP.1455,9,95.5,0.462276099826362,2,,voa-zimbabwe.640
9862,DiDi_NLP.1455,2,96.5,0.47619268696006,2,,voa-zimbabwe.640
9866,DiDi_NLP.1455,27,99.0,0.83057272779622,3,,en.ndtv.com.12992
9867,DiDi_NLP.1455,13,96.3333333333333,0.627505930137778,3,,en.ndtv.com.12992
9869,DiDi_NLP.1455,10,98.0,0.759662711189094,3,,en.ndtv.com.12992
9930,DiDi_NLP.1455,7,96.0,1.1549647311465,2,,en.ndtv.com.13007
9935,DiDi_NLP.1455,10,100.0,1.30733689256649,1,,scotsman.155315
9957,DiDi_NLP.1455,20,97.0,1.48418370129498,1,,egyptindependent.com.1660
9959,DiDi_NLP.1455,26,98.0,1.53079751100902,1,,egyptindependent.com.1660
10005,DiDi_NLP.1455,5,99.0,1.05639657615454,1,,allafrica.15264
10007,DiDi_NLP.1455,7,97.0,0.984102541858246,1,,allafrica.15264
10013,DiDi_NLP.1455,21,98.0,1.02024955900639,1,,allafrica.15264
10014,DiDi_NLP.1455,22,97.0,0.984102541858246,1,,allafrica.15264
10041,DiDi_NLP.1455,4,95.0,1.04776964960074,1,,guardian.260742
10045,DiDi_NLP.1455,9,97.0,1.10865993869566,1,,guardian.260742
10047,DiDi_NLP.1455,16,99.0,1.16955022779057,1,,guardian.260742
10048,DiDi_NLP.1455,17,95.0,1.04776964960074,1,,guardian.260742
10049,DiDi_NLP.1455,18,99.0,1.16955022779057,1,,guardian.260742
10053,DiDi_NLP.1455,3,96.0,1.0782147941482,1,,dailymail.co.uk.365144
10054,DiDi_NLP.1455,4,97.0,1.10865993869566,1,,dailymail.co.uk.365144
10115,DiDi_NLP.1455,12,95.0,0.76581674278282,3,,seattletimes.7024
10154,DiDi_NLP.1455,4,99.0,1.57741132072305,1,,egyptindependent.com.1660
10160,DiDi_NLP.1455,14,100.0,1.62402513043709,1,,egyptindependent.com.1660
10162,DiDi_NLP.1455,21,96.0,1.43756989158094,1,,egyptindependent.com.1660
10164,DiDi_NLP.1455,24,99.0,1.57741132072305,1,,egyptindependent.com.1660
10165,DiDi_NLP.1455,25,96.0,1.43756989158094,1,,egyptindependent.com.1660
10166,DiDi_NLP.1455,27,96.0,1.43756989158094,1,,egyptindependent.com.1660
10180,DiDi_NLP.1455,15,98.3333333333333,1.09981578456709,3,,euronews-en.185713
10181,DiDi_NLP.1455,16,97.5,1.17591072313189,2,,euronews-en.185713
10186,DiDi_NLP.1455,5,95.0,1.3909560818669,1,,en.ndtv.com.13158
10193,DiDi_NLP.1455,15,98.0,1.53079751100902,1,,en.ndtv.com.13158
10196,DiDi_NLP.1455,18,96.0,1.43756989158094,1,,en.ndtv.com.13158
10208,DiDi_NLP.1455,9,99.0,1.05639657615454,1,,allafrica.15264
10213,DiDi_NLP.1455,19,99.0,1.05639657615454,1,,allafrica.15264
10242,DiDi_NLP.1455,13,99.0,1.16955022779057,1,,guardian.260742
10243,DiDi_NLP.1455,14,100.0,1.19999537233803,1,,guardian.260742
10246,DiDi_NLP.1455,9,96.0,1.0782147941482,1,,dailymail.co.uk.365144
10248,DiDi_NLP.1455,11,95.0,1.04776964960074,1,,dailymail.co.uk.365144
10320,DiDi_NLP.1455,9,99.0,0.709502564133494,1,,en.ndtv.com.13139
10321,DiDi_NLP.1455,7,97.0,0.534164240930016,1,,abcnews.364009
10322,DiDi_NLP.1455,1,95.0,0.403161361486726,2,,brisbanetimes.com.au.225973
10323,DiDi_NLP.1455,17,95.5,0.363034490664998,2,,reuters.276654
10324,DiDi_NLP.1455,12,99.0,0.572018161278072,2,,reuters.276654
10326,DiDi_NLP.1455,20,96.0,0.745125091495042,1,,cnbc.com.33915
10328,DiDi_NLP.1455,0,99.5,0.7644084154052,2,,en.ndtv.com.13141
10329,DiDi_NLP.1455,2,98.0,0.68402898160865,1,,allafrica.15229
10332,DiDi_NLP.1455,15,99.0,0.864819001963142,1,,allafrica.15239
10333,DiDi_NLP.1455,19,95.0,0.333179680577416,1,,reuters.276654
10336,DiDi_NLP.1455,16,98.0,0.512308541102908,2,,reuters.276654
10337,DiDi_NLP.1455,7,99.0,0.572018161278072,1,,reuters.276654
10342,DiDi_NLP.1455,20,99.0,1.02726848339667,1,,abcnews.363906
10343,DiDi_NLP.1455,21,99.0,1.02726848339667,1,,abcnews.363906
10344,DiDi_NLP.1455,22,99.0,1.02726848339667,1,,abcnews.363906
10345,DiDi_NLP.1455,8,97.0,0.964649252467276,2,,abcnews.363906
10346,DiDi_NLP.1455,13,98.0,0.995958867931972,1,,abcnews.363906
10348,DiDi_NLP.1455,6,99.0,0.709502564133494,1,,en.ndtv.com.13139
10352,DiDi_NLP.1455,8,99.0,0.858083452920301,2,,scotsman.155284
10353,DiDi_NLP.1455,11,99.0,0.820294307600073,1,,aj-english.8627
10355,DiDi_NLP.1455,20,95.0,0.333179680577416,2,,reuters.276654
10363,DiDi_NLP.1455,2,99.0,0.73761527080635,1,,kazakhtv-en.603
10364,DiDi_NLP.1455,8,100.0,0.791201560004051,1,,allafrica.15229
10365,DiDi_NLP.1455,12,95.0,0.523270114015548,1,,allafrica.15229
10366,DiDi_NLP.1455,2,99.0,0.864819001963142,1,,allafrica.15239
10368,DiDi_NLP.1455,22,95.0,0.663522754779402,1,,allafrica.15239
10374,DiDi_NLP.1455,19,98.0,0.995958867931972,1,,abcnews.363906
10377,DiDi_NLP.1455,9,99.0,0.665167120373306,2,,brisbanetimes.com.au.225973
10385,DiDi_NLP.1455,5,99.0,0.858083452920301,2,,scotsman.155284
10386,DiDi_NLP.1455,18,100.0,0.920694430878732,1,,scotsman.155284
10388,DiDi_NLP.1455,18,99.0,0.820294307600073,1,,aj-english.8627
10389,DiDi_NLP.1455,4,98.0,0.599665680651661,1,,abcnews.364009
10390,DiDi_NLP.1455,21,99.0,0.864819001963142,1,,allafrica.15239
10391,DiDi_NLP.1455,12,99.0,0.864819001963142,1,,allafrica.15239
10392,DiDi_NLP.1455,7,99.0,0.73761527080635,1,,kazakhtv-en.603
10394,DiDi_NLP.1455,3,95.0,0.523270114015548,1,,en.ndtv.com.13141
10396,DiDi_NLP.1455,5,96.0,0.576856403213248,1,,allafrica.15229
10397,DiDi_NLP.1455,7,95.0,0.523270114015548,1,,allafrica.15229
10399,DiDi_NLP.1455,9,96.0,0.576856403213248,1,,kazakhtv-en.603
10400,DiDi_NLP.1455,4,96.0,0.713846816575337,1,,allafrica.15239
10407,DiDi_NLP.1455,4,99.0,0.920655148384333,1,,thelocal.77710
10410,DiDi_NLP.1455,15,97.0,0.803635110458139,1,,cnbc.com.33915
10411,DiDi_NLP.1455,14,98.0,0.995958867931972,1,,abcnews.363906
10412,DiDi_NLP.1455,15,98.0,0.995958867931972,1,,abcnews.363906
10415,DiDi_NLP.1455,12,97.0,0.59984219873419,1,,en.ndtv.com.13139
10416,DiDi_NLP.1455,5,95.0,0.490181833334887,1,,en.ndtv.com.13139
10417,DiDi_NLP.1455,1,100.0,0.871755681978998,1,,aj-english.8627
10425,DiDi_NLP.1455,3,99.0,0.73761527080635,1,,kazakhtv-en.603
10426,DiDi_NLP.1455,6,95.0,0.523270114015548,1,,kazakhtv-en.603
10427,DiDi_NLP.1455,8,97.0,0.764170878371272,2,,allafrica.15239
10430,DiDi_NLP.1455,1,96.0,0.93333963700258,1,,abcnews.363906
10436,DiDi_NLP.1455,4,99.0,0.709502564133494,1,,en.ndtv.com.13139
10437,DiDi_NLP.1455,9,99.0,0.858083452920301,2,,scotsman.155284
10438,DiDi_NLP.1455,13,99.0,0.858083452920301,2,,scotsman.155284
10442,DiDi_NLP.1455,0,99.0,0.665167120373306,1,,brisbanetimes.com.au.225973
10444,DiDi_NLP.1455,17,96.0,0.468662801208371,1,,brisbanetimes.com.au.225973
10448,DiDi_NLP.1455,8,96.0,0.745125091495042,1,,cnbc.com.33915
10451,DiDi_NLP.1455,16,99.0,0.864819001963142,1,,allafrica.15239
10454,DiDi_NLP.1455,2,96.0,0.93333963700258,1,,abcnews.363906
10455,DiDi_NLP.1455,9,98.0,0.995958867931973,2,,abcnews.363906
10458,DiDi_NLP.1455,4,99.0,0.665167120373306,1,,brisbanetimes.com.au.225973
10461,DiDi_NLP.1455,13,99.0,0.709502564133494,1,,en.ndtv.com.13139
10462,DiDi_NLP.1455,12,95.0,0.607639541086576,1,,scotsman.155284
10463,DiDi_NLP.1455,4,99.0,0.820294307600073,1,,aj-english.8627
10465,DiDi_NLP.1455,4,100.0,0.776609004114244,1,,news.com.au.759144
10466,DiDi_NLP.1455,18,99.0,0.572018161278072,1,,reuters.276654
10468,DiDi_NLP.1455,12,97.0,0.534164240930016,1,,brisbanetimes.com.au.225973
10469,DiDi_NLP.1455,2,99.0,0.665167120373306,1,,abcnews.364009
10473,DiDi_NLP.1455,9,99.0,0.73761527080635,1,,allafrica.15229
10474,DiDi_NLP.1455,13,99.0,0.73761527080635,1,,allafrica.15229
10480,DiDi_NLP.1455,16,97.0,0.732861497003439,1,,scotsman.155284
10482,DiDi_NLP.1455,22,98.0,0.512308541102908,1,,reuters.276654
10483,DiDi_NLP.1455,21,95.0,0.333179680577416,2,,reuters.276654
10485,DiDi_NLP.1455,16,99.0,0.665167120373306,2,,brisbanetimes.com.au.225973
10486,DiDi_NLP.1455,3,99.0,0.665167120373306,1,,abcnews.364009
10487,DiDi_NLP.1455,10,99.0,0.73761527080635,1,,allafrica.15229
10488,DiDi_NLP.1455,6,99.0,0.73761527080635,1,,allafrica.15229
10489,DiDi_NLP.1455,0,99.0,0.864819001963142,1,,allafrica.15239
10492,DiDi_NLP.1455,8,96.0,1.47484982528837,1,,en.ndtv.com.13009
10495,DiDi_NLP.1455,4,97.0,0.964649252467276,2,,abcnews.363906
10497,DiDi_NLP.1455,2,98.0,0.654672381433842,1,,en.ndtv.com.13139
10500,DiDi_NLP.1455,2,98.0,0.575474567883298,1,,guardian.260829
10501,DiDi_NLP.1455,0,99.0,0.715119771801161,1,,news.com.au.759144
10506,DiDi_NLP.1455,14,99.0,0.665167120373306,2,,brisbanetimes.com.au.225973
10510,DiDi_NLP.1455,3,99.0,0.73761527080635,1,,allafrica.15229
10512,DiDi_NLP.1455,5,96.5,0.948994444734928,2,,abcnews.363906
10520,DiDi_NLP.1455,11,98.0,0.654672381433842,1,,en.ndtv.com.13139
10522,DiDi_NLP.1455,17,96.0,0.670250519045007,1,,scotsman.155284
