,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
10669,55160,engces0137,CUNI-Transformer2018,5,TGT,eng,ces,100,seattle_times.253486,False,1630340691.368,1630340707.339
10670,55162,engces0137,CUNI-Transformer2018,6,TGT,eng,ces,100,seattle_times.253486,False,1630340707.349,1630340720.336
10678,55204,engces0137,CUNI-Transformer2018,4,TGT,eng,ces,99,rt.com.131269,False,1630342207.646,1630342226.997
10679,55205,engces0137,CUNI-Transformer2018,5,TGT,eng,ces,99,rt.com.131269,False,1630342227.009,1630342237.934
10687,55213,engces0137,translator-A,2,TGT,eng,ces,97,bbc.500855,False,1630342482.084,1630342506.678
10688,55214,engces0137,translator-A,3,TGT,eng,ces,99,bbc.500855,False,1630342506.692,1630342541.536
10689,55215,engces0137,translator-A,4,TGT,eng,ces,100,bbc.500855,False,1630342541.548,1630342555.639
10690,55216,engces0137,translator-A,5,TGT,eng,ces,99,bbc.500855,False,1630342555.651,1630342577.315
10691,55217,engces0137,translator-A,6,TGT,eng,ces,99,bbc.500855,False,1630342577.324,1630342613.78
10692,55218,engces0137,translator-A,7,TGT,eng,ces,100,bbc.500855,False,1630342613.79,1630342627.824
10693,55219,engces0137,translator-A,8,TGT,eng,ces,100,bbc.500855,False,1630342627.834,1630342641.427
10694,55220,engces0137,translator-A,9,TGT,eng,ces,99,bbc.500855,False,1630342641.436,1630342658.351
10695,55221,engces0137,translator-A,10,TGT,eng,ces,100,bbc.500855,False,1630342658.362,1630342693.308
10698,55224,engces0137,Online-A,0,TGT,eng,ces,99,standard.co.uk.57834,False,1630342725.269,1630342740.443
10699,55225,engces0137,Online-A,1,TGT,eng,ces,100,standard.co.uk.57834,False,1630342740.456,1630342750.49
10700,55226,engces0137,Online-A,2,TGT,eng,ces,99,standard.co.uk.57834,False,1630342750.501,1630342771.831
10701,55227,engces0137,Online-A,3,TGT,eng,ces,99,standard.co.uk.57834,False,1630342771.842,1630342789.755
10702,55228,engces0137,Online-A,4,TGT,eng,ces,99,standard.co.uk.57834,False,1630342789.768,1630342830.748
10703,55229,engces0137,Online-A,5,TGT,eng,ces,100,standard.co.uk.57834,False,1630342830.759,1630342850.077
10704,55230,engces0137,Online-A,7,TGT,eng,ces,100,standard.co.uk.57834,False,1630342916.461,1630342942.372
10705,55231,engces0137,Online-A,8,TGT,eng,ces,99,standard.co.uk.57834,False,1630342942.385,1630342951.215
10706,55232,engces0137,Online-A,9,TGT,eng,ces,99,standard.co.uk.57834,False,1630343043.334,1630343046.612
10707,55233,engces0137,Online-A,10,TGT,eng,ces,99,standard.co.uk.57834,False,1630343046.623,1630343054.895
10708,55234,engces0137,Online-A,11,TGT,eng,ces,100,standard.co.uk.57834,False,1630343054.906,1630343064.135
10710,55236,engces0137,Online-A,13,TGT,eng,ces,99,standard.co.uk.57834,False,1630343107.591,1630343117.633
10711,55237,engces0137,Online-A,14,TGT,eng,ces,99,standard.co.uk.57834,False,1630343117.643,1630343559.043
10712,55238,engces0137,Online-A,15,TGT,eng,ces,99,standard.co.uk.57834,False,1630343559.057,1630343568.154
10713,55239,engces0137,Online-A,16,TGT,eng,ces,100,standard.co.uk.57834,False,1630343568.165,1630343579.562
10717,55243,engces0137,Online-A,20,TGT,eng,ces,100,standard.co.uk.57834,False,1630343642.642,1630343651.207
10719,55245,engces0137,Online-A,22,TGT,eng,ces,99,standard.co.uk.57834,False,1630343677.778,1630343696.013
10720,55246,engces0137,Online-A,23,TGT,eng,ces,99,standard.co.uk.57834,False,1630343696.027,1630343706.808
10722,55248,engces0137,Online-A,25,TGT,eng,ces,99,standard.co.uk.57834,False,1630343753.577,1630343774.54
10723,55249,engces0137,Online-A,26,TGT,eng,ces,99,standard.co.uk.57834,False,1630343774.551,1630343785.773
10726,55253,engces0137,Online-A,0,TGT,eng,ces,99,express.co.uk.44121,False,1630343816.222,1630343841.335
10727,55254,engces0137,Online-A,1,TGT,eng,ces,99,express.co.uk.44121,False,1630343841.351,1630343861.929
10728,55255,engces0137,Online-A,2,TGT,eng,ces,100,express.co.uk.44121,False,1630343861.939,1630343870.797
10729,55256,engces0137,Online-A,3,TGT,eng,ces,99,express.co.uk.44121,False,1630343870.807,1630343889.668
10730,55257,engces0137,Online-A,4,TGT,eng,ces,100,express.co.uk.44121,False,1630343889.68,1630343897.196
10731,55258,engces0137,Online-A,5,TGT,eng,ces,100,express.co.uk.44121,False,1630343897.207,1630343905.2
10732,55259,engces0137,Online-A,6,TGT,eng,ces,100,express.co.uk.44121,False,1630343905.216,1630343929.737
10733,55260,engces0137,Online-A,7,TGT,eng,ces,100,express.co.uk.44121,False,1630343929.748,1630343947.709
10734,55261,engces0137,Online-A,8,TGT,eng,ces,99,express.co.uk.44121,False,1630343947.719,1630343983.532
10735,55262,engces0137,Online-A,9,TGT,eng,ces,100,express.co.uk.44121,False,1630343988.531,1630344024.03
10736,55263,engces0137,Online-A,10,TGT,eng,ces,100,express.co.uk.44121,False,1630344024.04,1630344035.954
10737,55264,engces0137,Online-A,12,TGT,eng,ces,99,express.co.uk.44121,True,1630344070.812,1630344072.362
10739,55266,engces0137,Online-Y,1,TGT,eng,ces,100,egyptindependent.com.6408,False,1630344109.944,1630344160.894
10741,55268,engces0137,Online-Y,3,TGT,eng,ces,100,egyptindependent.com.6408,False,1630344161.912,1630344177.666
10742,55269,engces0137,Online-Y,4,TGT,eng,ces,99,egyptindependent.com.6408,False,1630344177.677,1630344189.933
10744,55271,engces0137,Online-Y,6,TGT,eng,ces,100,egyptindependent.com.6408,False,1630345536.361,1630345550.792
10745,55272,engces0137,Online-Y,7,TGT,eng,ces,100,egyptindependent.com.6408,False,1630345550.801,1630345561.268
10746,55273,engces0137,Online-Y,8,TGT,eng,ces,99,egyptindependent.com.6408,False,1630345561.278,1630345584.53
10747,55274,engces0137,Online-Y,9,TGT,eng,ces,100,egyptindependent.com.6408,False,1630345584.54,1630345606.661
10748,55275,engces0137,Online-Y,10,TGT,eng,ces,100,egyptindependent.com.6408,True,1630345606.674,1630345610.919
10749,55276,engces0137,Facebook-AI,1,TGT,eng,ces,100,bbc.500823,False,1630345711.382,1630345713.613
10750,55277,engces0137,Facebook-AI,2,TGT,eng,ces,100,bbc.500823,False,1630345713.622,1630345730.307
10751,55278,engces0137,Facebook-AI,3,TGT,eng,ces,100,bbc.500823,False,1630345730.319,1630345756.856
10752,55279,engces0137,Facebook-AI,4,TGT,eng,ces,99,bbc.500823,False,1630345756.871,1630345766.045
10753,55280,engces0137,Facebook-AI,5,TGT,eng,ces,100,bbc.500823,False,1630345766.057,1630345781.057
10754,55281,engces0137,Facebook-AI,6,TGT,eng,ces,99,bbc.500823,False,1630345781.071,1630345795.723
10755,55282,engces0137,Facebook-AI,7,TGT,eng,ces,99,bbc.500823,False,1630345795.734,1630345802.489
10756,55283,engces0137,Facebook-AI,8,TGT,eng,ces,100,bbc.500823,False,1630345802.502,1630345815.842
10757,55284,engces0137,Facebook-AI,9,TGT,eng,ces,99,bbc.500823,False,1630345815.853,1630345827.182
10758,55285,engces0137,Facebook-AI,10,TGT,eng,ces,99,bbc.500823,False,1630345827.193,1630345836.107
10759,55286,engces0137,Facebook-AI,11,TGT,eng,ces,100,bbc.500823,False,1630345836.118,1630345865.711
10760,55287,engces0137,Facebook-AI,12,TGT,eng,ces,99,bbc.500823,False,1630345865.724,1630345885.928
10761,55288,engces0137,Facebook-AI,13,TGT,eng,ces,100,bbc.500823,False,1630345885.948,1630345894.076
10762,55289,engces0137,Facebook-AI,14,TGT,eng,ces,99,bbc.500823,False,1630345894.089,1630345911.682
10764,55291,engces0137,Facebook-AI,16,TGT,eng,ces,100,bbc.500823,False,1630345923.935,1630345934.286
10765,55292,engces0137,Facebook-AI,17,TGT,eng,ces,99,bbc.500823,False,1630345934.301,1630345942.835
10766,55293,engces0137,Facebook-AI,18,TGT,eng,ces,100,bbc.500823,False,1630345942.85,1630345998.073
10767,55294,engces0137,Facebook-AI,19,TGT,eng,ces,99,bbc.500823,False,1630345998.084,1630346047.581
10768,55295,engces0137,Facebook-AI,20,TGT,eng,ces,99,bbc.500823,False,1630346047.594,1630346068.482
10769,55296,engces0137,Facebook-AI,21,TGT,eng,ces,100,bbc.500823,False,1630346068.492,1630346088.273
10770,55297,engces0137,Facebook-AI,22,TGT,eng,ces,99,bbc.500823,False,1630346088.28,1630346096.051
10771,55298,engces0137,Facebook-AI,23,TGT,eng,ces,99,bbc.500823,False,1630346116.845,1630346136.561
10772,55299,engces0137,Facebook-AI,24,TGT,eng,ces,100,bbc.500823,False,1630346136.572,1630346186.13
10773,55300,engces0137,Facebook-AI,25,TGT,eng,ces,100,bbc.500823,False,1630346186.14,1630346218.909
10774,55301,engces0137,Facebook-AI,26,TGT,eng,ces,100,bbc.500823,False,1630346218.924,1630346229.212
10775,55302,engces0137,Facebook-AI,27,TGT,eng,ces,100,bbc.500823,False,1630346229.224,1630346247.794
10778,55305,engces0137,Facebook-AI,30,TGT,eng,ces,99,bbc.500823,False,1630346400.6,1630346417.206
10779,55306,engces0137,Facebook-AI,31,TGT,eng,ces,100,bbc.500823,False,1630346417.223,1630346428.266
10780,55307,engces0137,Facebook-AI,32,TGT,eng,ces,99,bbc.500823,False,1630346428.281,1630346445.104
10781,55308,engces0137,Facebook-AI,33,TGT,eng,ces,99,bbc.500823,False,1630346445.119,1630346453.492
10782,55309,engces0137,Facebook-AI,34,TGT,eng,ces,99,bbc.500823,False,1630346453.504,1630346456.976
10783,55310,engces0137,Facebook-AI,35,TGT,eng,ces,99,bbc.500823,False,1630346456.99,1630346463.501
10784,55311,engces0137,Facebook-AI,36,TGT,eng,ces,99,bbc.500823,False,1630346463.513,1630346472.799
10785,55312,engces0137,Facebook-AI,37,TGT,eng,ces,99,bbc.500823,False,1630346472.81,1630346512.788
10790,55357,engces0133,CUNI-Transformer2018,1,TGT,eng,ces,99,bbc.500882,False,1630352811.136,1630352821.466
10794,55361,engces0133,CUNI-Transformer2018,5,TGT,eng,ces,100,bbc.500882,False,1630352865.682,1630352871.515
10795,55362,engces0133,CUNI-Transformer2018,6,TGT,eng,ces,96,bbc.500882,False,1630352871.522,1630352893.91
10806,55373,engces0133,CUNI-Transformer2018,5,TGT,eng,ces,97,rt.com.131224,False,1630353234.729,1630353265.407
10813,55380,engces0133,CUNI-Transformer2018,12,TGT,eng,ces,97,rt.com.131224,False,1630353473.299,1630353503.941
10814,55381,engces0133,CUNI-Transformer2018,13,TGT,eng,ces,99,rt.com.131224,False,1630353503.947,1630353576.819
10818,55385,engces0133,CUNI-Transformer2018,17,TGT,eng,ces,97,rt.com.131224,False,1630353674.796,1630353687.629
10825,55392,engces0133,CUNI-Transformer2018,24,TGT,eng,ces,99,rt.com.131224,False,1630354009.662,1630354027.396
10828,55396,engces0139,Online-W,2,TGT,eng,ces,100,abcnews.420102,False,1630354293.346,1630354302.203
10833,55405,engces0139,Online-W,1,TGT,eng,ces,100,abcnews.420102,False,1630354428.047,1630354438.544
10834,55406,engces0139,Online-W,2,TGT,eng,ces,100,abcnews.420102,False,1630354438.551,1630354443.79
10835,55407,engces0139,Online-W,3,TGT,eng,ces,99,abcnews.420102,False,1630354443.796,1630354464.2
10836,55408,engces0139,Online-W,4,TGT,eng,ces,100,abcnews.420102,False,1630354464.207,1630354473.403
10840,55412,engces0139,Online-W,8,TGT,eng,ces,99,abcnews.420102,False,1630354511.769,1630354518.028
10841,55413,engces0139,Online-W,9,TGT,eng,ces,97,abcnews.420102,True,1630354518.032,1630354531.358
10842,55414,engces0139,translator-A,0,TGT,eng,ces,99,foxnews.106543,False,1630354532.466,1630354816.815
10871,55447,engces0139,translator-A,0,TGT,eng,ces,99,foxnews.106543,False,1630356514.475,1630356530.214
10873,55452,engces0139,translator-A,2,TGT,eng,ces,99,foxnews.106543,False,1630356553.2,1630356566.509
10875,55455,engces0127,Online-Y,5,TGT,eng,ces,95,guardian.306607,False,1630356662.905,1630356669.501
10877,55459,engces0139,translator-A,6,TGT,eng,ces,99,foxnews.106543,False,1630356689.637,1630356697.616
10879,55465,engces0139,translator-A,8,TGT,eng,ces,100,foxnews.106543,False,1630356720.93,1630356749.255
10881,55468,engces0127,Online-Y,14,TGT,eng,ces,95,guardian.306607,False,1630356769.493,1630356773.685
10884,55473,engces0127,Online-Y,18,TGT,eng,ces,95,guardian.306607,False,1630356797.198,1630356810.476
10887,55476,engces0127,translator-B,0,TGT,eng,ces,96,guardian.306602,False,1630356821.508,1630356843.03
10888,55477,engces0139,translator-A,11,TGT,eng,ces,97,foxnews.106543,False,1630356829.604,1630356848.429
10911,55500,engces0127,translator-B,5,TGT,eng,ces,95,guardian.306602,False,1630356957.143,1630357218.323
10913,55502,engces0127,translator-B,7,TGT,eng,ces,96,guardian.306602,False,1630357252.108,1630357260.618
10915,55504,engces0127,translator-B,9,TGT,eng,ces,95,guardian.306602,False,1630357273.862,1630357300.508
10916,55505,engces0127,translator-B,10,TGT,eng,ces,96,guardian.306602,False,1630357300.522,1630357312.377
10948,55537,engces0127,CUNI-Marian-Baselines,20,TGT,eng,ces,96,guardian.306645,False,1630357661.283,1630357664.679
10950,55539,engces0127,CUNI-Marian-Baselines,21,TGT,eng,ces,95,guardian.306645,False,1630357664.694,1630357669.623
10956,55545,engces0139,Online-B,1,TGT,eng,ces,99,express.co.uk.44121,False,1630357697.046,1630357720.315
10965,55554,engces0127,translator-A,2,TGT,eng,ces,95,rt.com.131224,False,1630357873.711,1630357874.901
10976,55565,engces0139,CUNI-DocTransformer,0,TGT,eng,ces,100,allafrica.53572,False,1630357987.455,1630358010.435
10985,55574,engces0139,CUNI-DocTransformer,4,TGT,eng,ces,97,allafrica.53572,False,1630358123.104,1630358141.586
10993,55582,engces0139,CUNI-DocTransformer,8,TGT,eng,ces,97,allafrica.53572,False,1630358239.732,1630358253.843
10995,55584,engces0139,CUNI-DocTransformer,9,TGT,eng,ces,100,allafrica.53572,False,1630358253.85,1630358262.192
10996,55585,engces0139,CUNI-DocTransformer,10,TGT,eng,ces,99,allafrica.53572,False,1630358262.199,1630358276.434
11000,55589,engces0139,translator-B,0,TGT,eng,ces,100,egyptindependent.com.6424,False,1630358311.607,1630358327.605
11003,55592,engces0139,translator-B,2,TGT,eng,ces,100,egyptindependent.com.6424,False,1630358359.104,1630358373.075
11006,55595,engces0139,translator-B,4,TGT,eng,ces,95,egyptindependent.com.6424,False,1630358394.0,1630358408.633
11008,55597,engces0139,translator-B,5,TGT,eng,ces,100,egyptindependent.com.6424,False,1630358408.64,1630358417.191
11011,55600,engces0139,translator-B,6,TGT,eng,ces,95,egyptindependent.com.6424,False,1630358417.198,1630358445.122
11029,55628,engces0127,CUNI-Transformer2018,3,TGT,eng,ces,95,en.ndtv.com.75164,False,1630358797.75,1630358807.297
11037,55636,engces0127,Online-W,3,TGT,eng,ces,95,brisbanetimes.com.au.275198,False,1630358949.14,1630358965.739
11043,55642,engces0127,Online-W,9,TGT,eng,ces,96,brisbanetimes.com.au.275198,False,1630359065.784,1630359075.535
11063,55662,engces0127,Facebook-AI,2,TGT,eng,ces,96,egyptindependent.com.6413,False,1630359388.083,1630359389.22
11066,55665,engces0127,Facebook-AI,5,TGT,eng,ces,96,egyptindependent.com.6413,False,1630359409.476,1630359417.896
11067,55666,engces0127,Facebook-AI,6,TGT,eng,ces,95,egyptindependent.com.6413,False,1630359417.907,1630359429.616
11070,55669,engces0127,eTranslation,0,TGT,eng,ces,97,cnn.480668,False,1630359530.725,1630359531.999
11073,55672,engces0127,eTranslation,3,TGT,eng,ces,95,cnn.480668,False,1630359779.78,1630359785.863
11074,55673,engces013a,Online-B,11,TGT,eng,ces,96,aj-english.22076,False,1630360302.554,1630360309.751
11082,55682,engces0127,eTranslation,12,TGT,eng,ces,95,cnn.480668,False,1630359890.186,1630359905.146
11089,55691,engces0127,eTranslation,19,TGT,eng,ces,95,cnn.480668,False,1630359956.552,1630359962.43
11107,55719,engces013a,Online-B,15,TGT,eng,ces,96,aj-english.22076,False,1630360391.615,1630360404.302
11112,56491,engces011d,Online-Y,0,TGT,eng,ces,95,cbsnews.377408,False,1630383792.062,1630383813.156
11114,56493,engces011d,Online-Y,2,TGT,eng,ces,96,cbsnews.377408,False,1630383838.842,1630383851.12
11115,56494,engces011d,Online-Y,3,TGT,eng,ces,96,cbsnews.377408,False,1630383851.131,1630383865.105
11117,56497,engces011d,Online-Y,5,TGT,eng,ces,97,cbsnews.377408,False,1630383883.138,1630383905.919
11118,56500,engces011d,Online-Y,6,TGT,eng,ces,98,cbsnews.377408,False,1630383905.929,1630383928.8
11120,56502,engces011d,Online-Y,8,TGT,eng,ces,98,cbsnews.377408,False,1630383948.267,1630383958.468
11124,56508,engces011d,Online-Y,12,TGT,eng,ces,96,cbsnews.377408,False,1630384012.819,1630384021.647
11127,56512,engces011d,Online-Y,15,TGT,eng,ces,100,cbsnews.377408,False,1630384074.307,1630384088.657
11129,56514,engces011d,Online-Y,17,TGT,eng,ces,96,cbsnews.377408,False,1630384109.417,1630384118.069
11130,56515,engces011d,Online-Y,18,TGT,eng,ces,95,cbsnews.377408,False,1630384118.078,1630384133.587
11131,56516,engces011d,Online-Y,19,TGT,eng,ces,99,cbsnews.377408,False,1630384133.596,1630384140.25
11133,56518,engces011d,Online-Y,21,TGT,eng,ces,97,cbsnews.377408,False,1630384159.766,1630384162.772
11134,56519,engces011d,Online-Y,22,TGT,eng,ces,97,cbsnews.377408,False,1630384162.781,1630384178.382
11298,57010,engces0138,Facebook-AI,9,TGT,eng,ces,100,guardian.306722,False,1630391306.845,1630391341.181
11301,57053,engces0138,Facebook-AI,0,TGT,eng,ces,100,guardian.306722,False,1630391980.422,1630391990.463
11304,57056,engces0138,Facebook-AI,3,TGT,eng,ces,100,guardian.306722,False,1630392016.349,1630392033.847
11306,57058,engces0138,Facebook-AI,5,TGT,eng,ces,100,guardian.306722,False,1630392050.476,1630392059.463
11308,57060,engces0138,Facebook-AI,7,TGT,eng,ces,100,guardian.306722,False,1630392067.39,1630392073.391
11310,57063,engces0138,Facebook-AI,9,TGT,eng,ces,100,guardian.306722,False,1630392083.967,1630392091.175
11311,57066,engces0138,Facebook-AI,10,TGT,eng,ces,100,guardian.306722,False,1630392091.18,1630392096.115
11312,57072,engces0138,Facebook-AI,11,TGT,eng,ces,100,guardian.306722,False,1630392096.122,1630392129.587
11314,57076,engces0138,Facebook-AI,13,TGT,eng,ces,100,guardian.306722,False,1630392149.958,1630392155.603
11324,57117,engces0138,CUNI-Marian-Baselines,2,TGT,eng,ces,100,foxnews.106537,False,1630392670.862,1630392688.685
11339,57249,engces0138,CUNI-DocTransformer,8,TGT,eng,ces,100,rt.com.131279,False,1630394105.621,1630394111.322
11340,57251,engces0138,CUNI-DocTransformer,9,TGT,eng,ces,100,rt.com.131279,False,1630394111.328,1630394114.694
11341,57254,engces0138,CUNI-DocTransformer,10,TGT,eng,ces,100,rt.com.131279,False,1630394114.701,1630394121.382
11347,57308,engces0138,translator-A,10,TGT,eng,ces,100,cnbc.com.58093,False,1630394541.857,1630394545.877
11350,57430,engces013d,translator-A,7,TGT,eng,ces,100,nytimes.268754,False,1630396345.445,1630396357.64
11351,57433,engces013d,translator-A,8,TGT,eng,ces,100,nytimes.268754,False,1630396357.647,1630396364.612
11352,57439,engces013d,translator-A,9,TGT,eng,ces,100,nytimes.268754,False,1630396364.618,1630396374.661
11368,57576,engces013d,Online-G,6,TGT,eng,ces,100,standard.co.uk.57834,False,1630397553.462,1630397560.15
11388,57704,engces013d,Online-G,5,TGT,eng,ces,100,standard.co.uk.57834,False,1630398961.476,1630398968.271
11389,57705,engces013d,Online-G,6,TGT,eng,ces,100,standard.co.uk.57834,False,1630398968.278,1630398970.34
11394,57722,engces013d,CUNI-Marian-Baselines,0,TGT,eng,ces,100,cnbc.com.58093,False,1630399128.754,1630399156.178
11395,57730,engces013d,CUNI-Marian-Baselines,3,TGT,eng,ces,100,cnbc.com.58093,False,1630399306.726,1630399320.207
11403,57758,engces013d,eTranslation,14,TGT,eng,ces,100,rt.com.131224,False,1630400427.463,1630400443.191
11406,57768,engces013d,eTranslation,18,TGT,eng,ces,100,rt.com.131224,False,1630400532.138,1630400542.96
11411,57824,engces0139,eTranslation,1,TGT,eng,ces,100,en.ndtv.com.75114,False,1630402022.737,1630402046.472
11416,57833,engces0139,eTranslation,6,TGT,eng,ces,99,en.ndtv.com.75114,False,1630402220.418,1630402231.436
