,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
23538,116787,engces033a,Facebook-AI,16,TGT,eng,ces,100,guardian.306607,False,1631447335.08,1631447339.962
23539,116788,engces033a,Facebook-AI,17,TGT,eng,ces,100,guardian.306607,False,1631447339.967,1631447346.214
23551,116800,engces033a,Online-G,4,TGT,eng,ces,100,latimes.591189,False,1631447453.003,1631447462.022
23552,116801,engces033a,Online-G,5,TGT,eng,ces,100,latimes.591189,False,1631447462.027,1631447468.202
23559,116808,engces033a,Online-G,10,TGT,eng,ces,100,latimes.591189,False,1631447514.077,1631447520.083
23571,117015,engces0333,Online-G,4,TGT,eng,ces,99,brisbanetimes.com.au.275198,False,1631471471.034,1631471529.936
23574,117019,engces0333,translator-A,0,TGT,eng,ces,99,brisbanetimes.com.au.275198,False,1631471793.332,1631471814.625
23575,117020,engces0333,translator-A,1,TGT,eng,ces,99,brisbanetimes.com.au.275198,False,1631471814.634,1631471865.684
23598,117534,engces0338,CUNI-DocTransformer,10,TGT,eng,ces,98,rt.com.131279,False,1631514533.429,1631514542.176
23600,117536,engces0338,CUNI-DocTransformer,12,TGT,eng,ces,98,rt.com.131279,False,1631514586.266,1631514618.859
23603,117539,engces0338,CUNI-DocTransformer,1,TGT,eng,ces,98,nytimes.268754,False,1631514650.015,1631514688.357
23606,117542,engces0338,CUNI-DocTransformer,4,TGT,eng,ces,100,nytimes.268754,False,1631514782.812,1631514798.617
23629,117565,engces0338,Facebook-AI,4,TGT,eng,ces,98,cnn.480668,False,1631515246.849,1631515263.905
23631,117567,engces033a,Online-B,9,TGT,eng,ces,100,seattle_times.253485,False,1631515284.324,1631515290.188
23633,117569,engces0338,Facebook-AI,5,TGT,eng,ces,98,cnn.480668,False,1631515263.927,1631515306.334
23635,117571,engces0338,Facebook-AI,7,TGT,eng,ces,98,cnn.480668,False,1631515314.868,1631515325.368
23640,117576,engces0338,Facebook-AI,11,TGT,eng,ces,98,cnn.480668,False,1631515347.296,1631515356.971
23643,117579,engces0338,Facebook-AI,12,TGT,eng,ces,98,cnn.480668,False,1631515356.985,1631515393.737
23645,117581,engces0338,Facebook-AI,14,TGT,eng,ces,99,cnn.480668,False,1631515434.489,1631515441.706
23646,117582,engces0338,Facebook-AI,15,TGT,eng,ces,98,cnn.480668,False,1631515441.726,1631515451.434
23665,117642,engces033a,Online-Y,14,TGT,eng,ces,100,rt.com.131224,False,1631516239.55,1631516247.342
23669,117649,engces033a,Online-Y,18,TGT,eng,ces,100,rt.com.131224,False,1631516303.083,1631516311.815
23671,117667,engces033a,CUNI-Transformer2018,0,TGT,eng,ces,100,en.ndtv.com.75109,False,1631517039.645,1631517182.482
23674,117672,engces033a,CUNI-Transformer2018,3,TGT,eng,ces,100,en.ndtv.com.75109,False,1631517301.668,1631517307.585
23675,117673,engces033a,CUNI-Transformer2018,4,TGT,eng,ces,100,en.ndtv.com.75109,False,1631517307.593,1631517312.86
23676,117675,engces033a,CUNI-Transformer2018,5,TGT,eng,ces,100,en.ndtv.com.75109,False,1631517312.866,1631517316.292
23677,117677,engces033a,CUNI-Transformer2018,6,TGT,eng,ces,100,en.ndtv.com.75109,False,1631517316.298,1631517340.818
23678,117679,engces033a,CUNI-Transformer2018,7,TGT,eng,ces,100,en.ndtv.com.75109,False,1631517340.826,1631517345.126
23682,117687,engces033a,CUNI-Transformer2018,12,TGT,eng,ces,100,en.ndtv.com.75109,False,1631517418.484,1631517423.684
23687,117703,engces033a,Online-G,0,TGT,eng,ces,100,guardian.306645,False,1631517660.077,1631517665.541
23694,117744,engces033d,Facebook-AI,0,TGT,eng,ces,100,seattle_times.253342,False,1631518301.542,1631518310.732
23696,117808,engces033d,Facebook-AI,2,TGT,eng,ces,100,seattle_times.253342,False,1631518975.702,1631518989.844
23708,117821,engces033d,eTranslation,3,TGT,eng,ces,100,cnbc.com.58093,False,1631521293.937,1631521309.635
23709,117822,engces033d,eTranslation,4,TGT,eng,ces,100,cnbc.com.58093,False,1631521309.644,1631521332.559
23710,117823,engces033d,eTranslation,5,TGT,eng,ces,100,cnbc.com.58093,False,1631521332.566,1631521362.48
23712,117825,engces033d,eTranslation,7,TGT,eng,ces,100,cnbc.com.58093,False,1631521382.179,1631521387.847
23736,117854,engces032e,eTranslation,4,TGT,eng,ces,98,bbc.500855,False,1631522281.382,1631522289.795
23738,117856,engces033d,translator-B,8,TGT,eng,ces,100,rt.com.131229,False,1631522384.779,1631522402.423
23790,117908,engces033d,Online-G,7,TGT,eng,ces,100,abcnews.420184,False,1631525477.632,1631525502.461
23793,117911,engces033d,Online-G,10,TGT,eng,ces,100,abcnews.420184,False,1631525565.564,1631525583.91
23794,117912,engces033d,Online-G,11,TGT,eng,ces,100,abcnews.420184,False,1631525583.916,1631525591.445
23841,117998,engces033d,CUNI-DocTransformer,5,TGT,eng,ces,100,independent.597197,False,1631530038.068,1631530060.106
23843,118001,engces033d,CUNI-DocTransformer,6,TGT,eng,ces,100,independent.597197,False,1631530060.113,1631530066.712
23848,118007,engces033d,CUNI-DocTransformer,7,TGT,eng,ces,100,independent.597197,False,1631530066.719,1631530080.119
23859,118029,engces033d,Online-W,1,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530419.003,1631530548.292
23860,118040,engces033d,Online-W,2,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530548.302,1631530610.265
23861,118041,engces033d,Online-W,3,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530610.271,1631530614.728
23862,118044,engces033d,Online-W,4,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530614.735,1631530622.975
23866,118050,engces033d,Online-W,5,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530622.984,1631530680.256
23867,118051,engces033d,Online-W,6,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530680.265,1631530691.976
23868,118052,engces033d,Online-W,7,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530691.99,1631530696.897
23869,118053,engces033d,Online-W,8,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530696.903,1631530700.288
23870,118054,engces033d,Online-W,9,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530700.296,1631530709.207
23871,118055,engces033d,Online-W,10,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530709.214,1631530716.264
23873,118057,engces033d,Online-W,12,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530719.567,1631530723.256
23874,118058,engces033d,Online-W,13,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530723.261,1631530725.84
23875,118060,engces033d,Online-W,14,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530725.846,1631530737.584
23876,118065,engces033d,Online-W,20,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530879.02,1631530921.084
23879,118070,engces033d,Online-W,21,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530921.09,1631530937.963
23881,118073,engces033d,Online-W,23,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530942.49,1631530949.059
23882,118074,engces033d,Online-W,24,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631530949.067,1631530951.731
23909,118166,engces033d,CUNI-DocTransformer,7,TGT,eng,ces,100,independent.597197,False,1631532381.541,1631532389.263
23917,118177,engces033d,Online-W,0,TGT,eng,ces,100,cbsnews.377538,False,1631532595.262,1631532601.9
23926,118199,engces033d,Online-W,7,TGT,eng,ces,100,cbsnews.377538,False,1631533270.441,1631533285.266
23929,118206,engces033d,Online-W,10,TGT,eng,ces,100,cbsnews.377538,False,1631533355.707,1631533364.111
23931,118209,engces033d,Online-W,11,TGT,eng,ces,100,cbsnews.377538,False,1631533364.115,1631533370.926
23932,118212,engces033d,Online-W,12,TGT,eng,ces,100,cbsnews.377538,False,1631533370.93,1631533382.919
23934,118216,engces033d,Online-W,14,TGT,eng,ces,100,cbsnews.377538,False,1631533423.764,1631533431.887
23936,118226,engces033d,Online-W,15,TGT,eng,ces,100,cbsnews.377538,False,1631533431.892,1631533471.031
23937,118229,engces033d,Online-W,16,TGT,eng,ces,100,cbsnews.377538,False,1631533471.036,1631533477.417
23938,118234,engces033d,Online-W,17,TGT,eng,ces,100,cbsnews.377538,False,1631533477.422,1631533516.979
23939,118236,engces033d,Online-W,18,TGT,eng,ces,100,cbsnews.377538,False,1631533516.983,1631533525.499
23944,118247,engces033d,Online-W,4,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631533605.196,1631533658.927
23953,118266,engces033d,Online-W,5,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631533658.932,1631533727.599
23959,118281,engces033d,Online-W,8,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631533985.369,1631533989.759
23965,118287,engces033d,Online-B,0,TGT,eng,ces,100,en.ndtv.com.75114,False,1631534028.879,1631534038.231
23984,118306,engces033d,Online-B,7,TGT,eng,ces,100,en.ndtv.com.75114,False,1631534179.598,1631534189.31
23985,118307,engces033d,Online-B,8,TGT,eng,ces,100,en.ndtv.com.75114,False,1631534189.315,1631534195.838
24064,118485,engces0340,Online-G,19,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631536849.052,1631536854.209
24074,118497,engces0340,CUNI-Marian-Baselines,2,TGT,eng,ces,100,thesun.co.uk.114323,False,1631537348.84,1631537601.601
24075,118507,engces0340,CUNI-Marian-Baselines,5,TGT,eng,ces,100,thesun.co.uk.114323,False,1631537665.784,1631537673.973
24097,118544,engces0340,CUNI-Transformer2018,4,TGT,eng,ces,100,guardian.306607,False,1631538542.324,1631538555.265
24098,118545,engces0340,CUNI-Transformer2018,5,TGT,eng,ces,100,guardian.306607,False,1631538555.27,1631538560.417
24099,118546,engces0340,CUNI-Transformer2018,6,TGT,eng,ces,100,guardian.306607,False,1631538560.421,1631538568.701
24100,118547,engces0340,CUNI-Transformer2018,7,TGT,eng,ces,100,guardian.306607,False,1631538568.706,1631538573.258
24102,118552,engces0340,CUNI-Transformer2018,9,TGT,eng,ces,100,guardian.306607,False,1631538597.206,1631538604.137
24109,118561,engces0340,CUNI-Transformer2018,11,TGT,eng,ces,100,guardian.306607,False,1631538645.573,1631538658.114
24110,118562,engces0340,CUNI-Transformer2018,12,TGT,eng,ces,100,guardian.306607,False,1631538658.118,1631538668.75
24111,118566,engces0340,CUNI-Transformer2018,13,TGT,eng,ces,100,guardian.306607,False,1631538668.754,1631538691.949
24112,118568,engces0340,CUNI-Transformer2018,14,TGT,eng,ces,100,guardian.306607,False,1631538691.953,1631538697.805
24113,118569,engces0340,CUNI-Transformer2018,15,TGT,eng,ces,100,guardian.306607,False,1631538697.81,1631538704.357
24114,118570,engces0340,CUNI-Transformer2018,16,TGT,eng,ces,100,guardian.306607,False,1631538704.362,1631538709.596
24121,118580,engces0340,Online-A,4,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631538844.634,1631538866.649
24128,118608,engces0340,Online-A,12,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631539017.537,1631539022.277
24130,118611,engces0340,Online-A,14,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631539045.881,1631539055.037
24131,118616,engces0340,Online-A,15,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631539055.042,1631539071.429
24135,118631,engces0340,Online-A,19,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631539143.97,1631539147.789
24140,118644,engces0340,Online-G,0,TGT,eng,ces,100,guardian.306722,False,1631539249.433,1631539254.73
24142,118646,engces0340,translator-A,9,TGT,eng,ces,100,rt.com.131229,False,1631539847.495,1631539864.345
24143,118647,engces0340,translator-A,10,TGT,eng,ces,100,rt.com.131229,False,1631539864.349,1631539883.36
24145,118655,engces0340,Online-G,0,TGT,eng,ces,100,guardian.306722,False,1631539921.721,1631539933.154
24160,118701,engces0340,translator-A,5,TGT,eng,ces,100,rt.com.131229,False,1631541216.925,1631541298.376
24161,118704,engces0340,translator-A,6,TGT,eng,ces,100,rt.com.131229,False,1631541298.381,1631541307.52
24167,118752,engces0340,Online-G,3,TGT,eng,ces,100,seattle_times.253342,False,1631542240.225,1631542245.447
24170,118756,engces0340,Online-G,6,TGT,eng,ces,100,seattle_times.253342,False,1631542255.109,1631542259.343
24172,118761,engces0340,Online-G,8,TGT,eng,ces,100,seattle_times.253342,False,1631542274.369,1631542277.368
24209,118836,engces0343,Online-B,7,TGT,eng,ces,99,en.ndtv.com.75106,False,1631547681.282,1631547691.801
24214,118841,engces0343,Online-B,10,TGT,eng,ces,98,en.ndtv.com.75106,False,1631547733.511,1631547739.12
24222,118849,engces0343,Online-B,14,TGT,eng,ces,99,en.ndtv.com.75106,False,1631547809.497,1631547814.964
24239,118866,engces0343,Online-B,20,TGT,eng,ces,98,en.ndtv.com.75106,False,1631547891.641,1631547900.276
24297,118925,engces0343,translator-B,24,TGT,eng,ces,100,guardian.306645,False,1631549858.654,1631549872.874
24361,119005,engces0344,translator-A,3,TGT,eng,ces,98,en.ndtv.com.75143,False,1631552578.39,1631552580.021
24437,119089,engces0344,translator-B,5,TGT,eng,ces,98,rt.com.131279,False,1631554270.332,1631554287.08
24440,119092,engces0344,translator-B,8,TGT,eng,ces,98,rt.com.131279,False,1631554334.583,1631554344.015
24441,119093,engces0344,translator-B,9,TGT,eng,ces,100,rt.com.131279,False,1631554344.041,1631554352.573
24506,119169,engces0344,Online-B,4,TGT,eng,ces,98,allafrica.53568,False,1631558368.212,1631558389.154
24508,119171,engces0344,Online-B,6,TGT,eng,ces,98,allafrica.53568,True,1631558435.611,1631558437.835
24509,119174,engces0344,Online-B,3,TGT,eng,ces,98,allafrica.53568,False,1631558499.406,1631558501.665
24510,119175,engces0344,Online-B,4,TGT,eng,ces,98,allafrica.53568,False,1631558501.689,1631558528.023
24809,119501,engces0342,Online-A,0,TGT,eng,ces,100,guardian.306616,False,1631599207.632,1631599505.23
24811,119503,engces0342,Online-A,2,TGT,eng,ces,100,guardian.306616,False,1631599653.92,1631599671.416
24814,119508,engces0342,Online-A,7,TGT,eng,ces,100,guardian.306616,False,1631599744.495,1631599749.104
24816,119513,engces0342,Online-W,8,TGT,eng,ces,100,sky.com.33889,False,1631601763.425,1631601780.016
24817,119514,engces0342,Online-W,9,TGT,eng,ces,100,sky.com.33889,False,1631601780.024,1631601787.832
24818,119515,engces0342,Online-W,10,TGT,eng,ces,100,sky.com.33889,False,1631601787.837,1631601791.072
24819,119516,engces0342,Online-W,11,TGT,eng,ces,100,sky.com.33889,False,1631601791.08,1631601799.2
24820,119517,engces0342,Online-W,13,TGT,eng,ces,100,sky.com.33889,False,1631601817.036,1631601821.392
24821,119518,engces0342,Online-W,14,TGT,eng,ces,100,sky.com.33889,False,1631601821.397,1631601824.847
24825,119522,engces0342,Online-W,18,TGT,eng,ces,100,sky.com.33889,False,1631601879.771,1631601890.033
24827,119526,engces0342,translator-B,2,TGT,eng,ces,100,cbsnews.377515,False,1631602119.54,1631602132.804
24829,119529,engces0342,CUNI-DocTransformer,1,TGT,eng,ces,100,novinite.com.40529,False,1631602351.951,1631602356.62
24858,119558,engces0342,CUNI-DocTransformer,7,TGT,eng,ces,100,novinite.com.40529,False,1631602748.775,1631602753.649
24860,119560,engces0342,CUNI-DocTransformer,8,TGT,eng,ces,100,novinite.com.40529,False,1631602753.656,1631602766.481
24863,119563,engces0342,CUNI-DocTransformer,9,TGT,eng,ces,100,novinite.com.40529,False,1631602766.487,1631602815.403
24864,119564,engces0342,CUNI-DocTransformer,10,TGT,eng,ces,100,novinite.com.40529,False,1631602815.413,1631602846.951
24867,119567,engces0342,CUNI-DocTransformer,0,TGT,eng,ces,100,novinite.com.40529,False,1631602158.462,1631603014.642
24869,119569,engces0342,translator-B,0,TGT,eng,ces,100,cbsnews.377515,False,1631603020.413,1631603032.314
24870,119570,engces0342,translator-B,1,TGT,eng,ces,100,cbsnews.377515,False,1631603032.323,1631603058.866
24871,119571,engces0342,translator-B,2,TGT,eng,ces,100,cbsnews.377515,False,1631603058.874,1631603076.609
24872,119572,engces0342,translator-B,3,TGT,eng,ces,100,cbsnews.377515,False,1631603076.616,1631603093.914
24873,119573,engces0342,translator-B,4,TGT,eng,ces,100,cbsnews.377515,True,1631603093.918,1631603109.378
24875,119575,engces0342,Facebook-AI,1,TGT,eng,ces,100,en.ndtv.com.75143,False,1631603123.851,1631603129.929
24876,119576,engces0342,Facebook-AI,2,TGT,eng,ces,100,en.ndtv.com.75143,False,1631603129.937,1631603135.961
24880,119581,engces0342,Facebook-AI,3,TGT,eng,ces,100,en.ndtv.com.75143,False,1631603135.967,1631603181.677
24882,119583,engces0342,Facebook-AI,4,TGT,eng,ces,100,en.ndtv.com.75143,False,1631603181.683,1631603195.005
24897,119605,engces0342,CUNI-DocTransformer,1,TGT,eng,ces,100,novinite.com.40529,False,1631604287.401,1631604300.709
24899,119611,engces0342,CUNI-DocTransformer,9,TGT,eng,ces,100,novinite.com.40529,False,1631604584.49,1631604668.99
24902,119615,engces0342,CUNI-Transformer2018,0,TGT,eng,ces,100,express.co.uk.44141,False,1631604833.865,1631604840.603
24904,119617,engces0342,CUNI-Transformer2018,2,TGT,eng,ces,100,express.co.uk.44141,False,1631604859.385,1631604863.463
24913,119646,engces0349,Online-G,3,TGT,eng,ces,100,en.ndtv.com.75164,False,1631606993.444,1631607001.846
24915,119648,engces0349,Online-G,5,TGT,eng,ces,100,en.ndtv.com.75164,False,1631607027.73,1631607035.407
24916,119649,engces0349,Online-G,6,TGT,eng,ces,100,en.ndtv.com.75164,False,1631607035.415,1631607040.595
24919,119652,engces0349,Online-A,0,TGT,eng,ces,100,express.co.uk.44069,False,1631607088.576,1631607109.607
24924,119657,engces0349,Online-A,8,TGT,eng,ces,100,express.co.uk.44069,False,1631607307.452,1631607311.978
24926,119659,engces0349,translator-B,0,TGT,eng,ces,100,metro.co.uk.47971,False,1631607338.629,1631607523.294
24927,119660,engces0349,translator-B,2,TGT,eng,ces,100,metro.co.uk.47971,False,1631607798.113,1631607804.062
24929,119662,engces0349,translator-B,4,TGT,eng,ces,100,metro.co.uk.47971,False,1631607857.934,1631607864.167
24931,119664,engces0349,translator-B,7,TGT,eng,ces,100,metro.co.uk.47971,False,1631607929.094,1631607952.57
24932,119665,engces0349,translator-B,8,TGT,eng,ces,100,metro.co.uk.47971,False,1631607952.578,1631607962.634
24934,119667,engces0349,translator-B,10,TGT,eng,ces,100,metro.co.uk.47971,False,1631607972.559,1631607980.547
24935,119668,engces0349,translator-B,11,TGT,eng,ces,100,metro.co.uk.47971,False,1631607980.553,1631607987.99
24936,119669,engces0349,translator-B,12,TGT,eng,ces,100,metro.co.uk.47971,False,1631607987.996,1631607993.706
24938,119673,engces0349,Online-G,3,TGT,eng,ces,100,en.ndtv.com.75164,False,1631608517.707,1631608576.774
24939,119675,engces0349,Online-G,5,TGT,eng,ces,100,en.ndtv.com.75164,False,1631608586.099,1631608594.657
24940,119676,engces0349,Online-G,6,TGT,eng,ces,100,en.ndtv.com.75164,False,1631608594.663,1631608597.637
24958,119697,engces0310,eTranslation,9,TGT,eng,ces,99,cbsnews.377408,False,1631609638.141,1631609648.105
24960,119699,engces0310,eTranslation,10,TGT,eng,ces,98,cbsnews.377408,False,1631609648.118,1631609889.655
24962,119701,engces0310,eTranslation,12,TGT,eng,ces,100,cbsnews.377408,False,1631609928.469,1631609964.748
24963,119702,engces0310,eTranslation,13,TGT,eng,ces,99,cbsnews.377408,False,1631609964.756,1631609977.907
24965,119704,engces0310,eTranslation,15,TGT,eng,ces,99,cbsnews.377408,False,1631609999.887,1631610019.75
24967,119719,engces0349,eTranslation,5,TGT,eng,ces,100,rt.com.131269,False,1631612050.816,1631612054.54
24968,119724,engces0349,eTranslation,7,TGT,eng,ces,100,rt.com.131269,False,1631612139.682,1631612153.055
24972,119732,engces0349,translator-B,0,TGT,eng,ces,100,metro.co.uk.47971,False,1631612305.688,1631612313.347
24981,119748,engces0349,CUNI-Transformer2018,5,TGT,eng,ces,100,thesun.co.uk.114323,False,1631612454.572,1631612466.6
